variable,value,prop,region,zona,sitio,manejo,plantacion,cosecha
Y04080401111101,369.600000,04,08,04,01,11,-11,01
Y04080401111002,127.300000,04,08,04,01,11,-10,02
Y04080401110903,205.100000,04,08,04,01,11,-09,03
Y04080401110804,151.400000,04,08,04,01,11,-08,04
Y04080401110705,101.500000,04,08,04,01,11,-07,05
Y04080401110606,114.700000,04,08,04,01,11,-06,06
Y04080401110507,225.100000,04,08,04,01,11,-05,07
Y04080401110408,102.300000,04,08,04,01,11,-04,08
Y04080401110309,84.940000,04,08,04,01,11,-03,09
Y04080401110210,200.600000,04,08,04,01,11,-02,10
Y04080401110111,53.760000,04,08,04,01,11,-01,11
Y04080401122000,44.100000,04,08,04,01,12,-20,00
Y04080401121900,7.890000,04,08,04,01,12,-19,00
Y04080401121800,62.020000,04,08,04,01,12,-18,00
Y04080401121701,116.200000,04,08,04,01,12,-17,01
Y04080401121602,211.800000,04,08,04,01,12,-16,02
Y04080401121503,107.800000,04,08,04,01,12,-15,03
Y04080401121404,129.600000,04,08,04,01,12,-14,04
Y04080401121305,235.900000,04,08,04,01,12,-13,05
Y04080401121206,686.000000,04,08,04,01,12,-12,06
Y04080401121107,1140.000000,04,08,04,01,12,-11,07
Y04080401121008,939.700000,04,08,04,01,12,-10,08
Y04080401120909,916.900000,04,08,04,01,12,-09,09
Y04080401120810,1581.000000,04,08,04,01,12,-08,10
Y04080401120711,708.000000,04,08,04,01,12,-07,11
Y04080401120612,854.100000,04,08,04,01,12,-06,12
Y04080401120513,852.100000,04,08,04,01,12,-05,13
Y04080401120414,319.600000,04,08,04,01,12,-04,14
Y04080401120315,326.900000,04,08,04,01,12,-03,15
Y04080401120216,293.800000,04,08,04,01,12,-02,16
Y04080401120117,84.360000,04,08,04,01,12,-01,17
Y04080402013000,177.800000,04,08,04,02,01,-30,00
Y04080402012900,176.600000,04,08,04,02,01,-29,00
Y04080402012800,37.960000,04,08,04,02,01,-28,00
Y04080402012700,92.700000,04,08,04,02,01,-27,00
Y04080402012600,70.210000,04,08,04,02,01,-26,00
Y04080402012500,41.770000,04,08,04,02,01,-25,00
Y04080402012400,18.040000,04,08,04,02,01,-24,00
Y04080402012300,55.140000,04,08,04,02,01,-23,00
Y04080402012200,38.160000,04,08,04,02,01,-22,00
Y04080402012101,98.340000,04,08,04,02,01,-21,01
Y04080402012002,72.990000,04,08,04,02,01,-20,02
Y04080402011903,19.200000,04,08,04,02,01,-19,03
Y04080402011804,20.590000,04,08,04,02,01,-18,04
Y04080402011705,88.450000,04,08,04,02,01,-17,05
Y04080402011606,36.710000,04,08,04,02,01,-16,06
Y04080402011507,37.870000,04,08,04,02,01,-15,07
Y04080402011408,54.600000,04,08,04,02,01,-14,08
Y04080402011309,61.030000,04,08,04,02,01,-13,09
Y04080402011210,105.000000,04,08,04,02,01,-12,10
Y04080402011111,54.000000,04,08,04,02,01,-11,11
Y04080402011012,48.540000,04,08,04,02,01,-10,12
Y04080402010913,47.580000,04,08,04,02,01,-09,13
Y04080402010814,5.210000,04,08,04,02,01,-08,14
Y04080402010715,9.900000,04,08,04,02,01,-07,15
Y04080402010418,6.520000,04,08,04,02,01,-04,18
Y04080402023000,94.630000,04,08,04,02,02,-30,00
Y04080402022900,23.010000,04,08,04,02,02,-29,00
Y04080402022800,169.900000,04,08,04,02,02,-28,00
Y04080402022700,221.800000,04,08,04,02,02,-27,00
Y04080402022600,35.700000,04,08,04,02,02,-26,00
Y04080402022500,42.890000,04,08,04,02,02,-25,00
Y04080402022400,31.750000,04,08,04,02,02,-24,00
Y04080402022300,73.410000,04,08,04,02,02,-23,00
Y04080402022201,207.900000,04,08,04,02,02,-22,01
Y04080402022102,69.520000,04,08,04,02,02,-21,02
Y04080402022003,77.630000,04,08,04,02,02,-20,03
Y04080402021904,13.620000,04,08,04,02,02,-19,04
Y04080402021805,60.020000,04,08,04,02,02,-18,05
Y04080402021706,89.740000,04,08,04,02,02,-17,06
Y04080402021607,118.200000,04,08,04,02,02,-16,07
Y04080402021508,162.800000,04,08,04,02,02,-15,08
Y04080402021409,142.400000,04,08,04,02,02,-14,09
Y04080402021310,334.100000,04,08,04,02,02,-13,10
Y04080402021211,64.080000,04,08,04,02,02,-12,11
Y04080402021112,97.190000,04,08,04,02,02,-11,12
Y04080402021013,43.640000,04,08,04,02,02,-10,13
Y04080402020914,62.800000,04,08,04,02,02,-09,14
Y04080402020815,117.200000,04,08,04,02,02,-08,15
Y04080402020716,36.980000,04,08,04,02,02,-07,16
Y04080402020617,88.860000,04,08,04,02,02,-06,17
Y04080402020518,99.230000,04,08,04,02,02,-05,18
Y04080402020419,126.600000,04,08,04,02,02,-04,19
Y04080402020221,18.020000,04,08,04,02,02,-02,21
Y04080402033000,0.976800,04,08,04,02,03,-30,00
Y04080402032900,5.782000,04,08,04,02,03,-29,00
Y04080402032800,7.470000,04,08,04,02,03,-28,00
Y04080402032500,8.180000,04,08,04,02,03,-25,00
Y04080402032300,37.130000,04,08,04,02,03,-23,00
Y04080402032102,191.600000,04,08,04,02,03,-21,02
Y04080402032003,2.180000,04,08,04,02,03,-20,03
Y04080402031904,17.710000,04,08,04,02,03,-19,04
Y04080402031805,18.520000,04,08,04,02,03,-18,05
Y04080402031706,40.940000,04,08,04,02,03,-17,06
Y04080402031607,14.630000,04,08,04,02,03,-16,07
